,JOB_TITLE,JOB_CODE,JOB_GROUP,SERVICE_GROUP
975,SENIOR ASSESSMENT CLERK,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
975,SENIOR ACCOUNTANT,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
976,SENIOR ADMINISTRATIVE ANALYST,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
977,SENIOR AIRPORT COMMUNICATIONS DISPATCHER,9200,Airport Operation,TRANSPORTATION
977,SR AIRPORT COMMUNICATIONS DISP,9200,Airport Operation,TRANSPORTATION
978,SENIOR AIRPORT NOISE ABATEMENT SPECIALIST,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
979,SENIOR BEHAVIORAL HEALTH CLINICIAN,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
980,SENIOR BENEFITS ANALYST,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
981,SENIOR BOOK REPAIRER,7400,Skilled Labor,LABOR AND TRADES
982,SENIOR BUILDING INSPECTOR,6300,Construction Inspection,INSPECTION
982,BUILDING SERVICES TECHNICIAN,6300,Construction Inspection,INSPECTION
983,SENIOR CENTRAL PROCESSING AND DISTRIBUTION TECHNICIAN,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
983,SR CENT PROC & DIST TECH,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
983,SENIOR CENTRAL PROCESSING AND DISTRIBUTION TECHNIC,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
984,SENIOR CLAIMS INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
984,"SENIOR CLAIMS INVESTIGATOR,CITY ATTORNEY'S OFFICE",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
984,"SRCLAIMSINVSTGTOR,CTY ATTY OFC",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
985,"SENIOR CLAIMS INVESTIGATOR, CITY ATTORNEYS OFFICE",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
986,SENIOR CLAIMS PROCESS CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
987,SENIOR CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
988,SENIOR CLERK TYPIST,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
989,SENIOR COLLECTIONS OFFICER,4300,Revenue,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
990,SENIOR COMMUNICATIONS SYSTEMS TECHNICIAN,7300,Journeyman Trade,LABOR AND TRADES
990,SENIOR COMM SYSTEMS TECHNICAN,7300,Journeyman Trade,LABOR AND TRADES
991,SENIOR COMMUNITY DEVELOPMENT SPECIALIST I,9700,Manpower Planning Unit,TRANSPORTATION
991,SR. COMMUNITY DEVL SPC 1,9700,Manpower Planning Unit,TRANSPORTATION
992,SENIOR COMMUNITY DEVELOPMENT SPECIALIST II,9700,Manpower Planning Unit,TRANSPORTATION
992,SR COMMUNITY DEV SPEC 2,9700,Manpower Planning Unit,TRANSPORTATION
993,SENIOR CONTRUCTION INSPECTOR,6300,Construction Inspection,INSPECTION
993,SENIOR CONSTRUCTION INSPECTOR,6300,Construction Inspection,INSPECTION
993,SENIOR CONST INSPECTOR,6300,Construction Inspection,INSPECTION
994,"SENIOR COUNSELOR, JUVENILE HALL",8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
994,"SR COUNSELOR, JUVENILE HALL",8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
995,"SENIOR COUNSELOR, JUVENILE HALL (SFERS)",8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
995,"SR CNSELOR, JUV HALL (SFERS)",8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
996,SENIOR CUSTOMER SERVICE CLERK,0,OTHERS,OTHERS
996,SENIOR CUSTOMER SERVICE AGENT,0,OTHERS,OTHERS
997,SENIOR DATA ENTRY OPERATOR,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
998,SENIOR DEPARTMENTAL PERSONNEL OFFICER,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
999,SENIOR DEPUTY SHERIFF,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1000,SENIOR DEPUTY SHERIFF (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1001,SENIOR DISEASE CONTROL INVESTIGATOR,2800,Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1003,SENIOR DISTRICT ATTORNEY'S INVESTIGATOR (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1002,SR DISTRICT ATTY INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1002,SENIOR DISTRICT ATTORNEYS INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1002,SENIOR DISTRICT ATTORNEY'S INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1002,SENIOR COURT STAFF ATTORNEY,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1002,SUPERIOR COURT JUDGE,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1002,SR COURT STAFF ATTORNEY,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1004,SENIOR ELECTRICAL INSPECTOR,6200,Public Safety Inspection,INSPECTION
1004,SENIOR ELECTRICAL INPSECTOR,6200,Public Safety Inspection,INSPECTION
1005,SENIOR ELECTROCARDIOGRAPH TECHNICIAN,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
555,SENIOR ELIGIBILITY WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1006,SENIOR EMPLOYEE ASSISTANCE COUNSELOR,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1006,SR EMPLOYEE ASST COUNSELOR,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1007,SENIOR EMPLOYEE RELATIONS REPRESENTATIVE,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1008,"SENIOR EMPLOYEE RELATIONS REPRESENTATIVE, SFCCD",100,OTHERS,OTHERS
1009,SENIOR ENVIRONMENTAL HEALTH INSPECTOR,6100,Health and Sanitation Inspection,INSPECTION
1009,SR ENVIRONMENTAL HLTH INSP,6100,Health and Sanitation Inspection,INSPECTION
1010,SR. ENVIRONMENTAL SPEC,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
1010,SENIOR ENVIRONMENTAL SPECIALIST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
1010,SENIOR ENVIRONMENT SPECIALIST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
1011,SENIOR ESTATE INVESTIGATOR,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1012,SENIOR FARE COLLECTIONS RECEIVER,9100,Street Transit,TRANSPORTATION
1012,SR FARE COLLECTIONS RECEIVER,9100,Street Transit,TRANSPORTATION
1013,SENIOR FOOD SERVICE SUPERVISOR,2600,Dietary and Food 2900 Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1014,SENIOR FOOD SERVICE WORKER,2600,Dietary and Food 2900 Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1015,SENIOR GENERAL UTILITY MECHANIC,7300,Journeyman Trade,LABOR AND TRADES
1015,SR GENERAL UTILITY MECHANIC,7300,Journeyman Trade,LABOR AND TRADES
1016,SENIOR HEALTH EDUCATOR,2800,Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1017,SENIOR HEALTH PROGRAM PLANNER,2800,Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1018,SENIOR HOSPITAL ELIGIBILITY WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1018,SEN HOSPITAL ELIGIBILITY WRKR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1019,SENIOR HOUSING INSPECTOR,6200,Public Safety Inspection,INSPECTION
1020,SENIOR INDUSTRIAL HYGIENIST,6100,Health and Sanitation Inspection,INSPECTION
1021,SENIOR INTEGRATED PEST MANAGEMENT SPECIALIST,3400,Agriculture and Horticulture,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1022,SENIOR INVENTORY CLERK,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1023,"SENIOR INVESTIGATOR, OFFICE OF CITIZEN COMPLAINTS",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1024,"SENIOR INVESTIGATOR, TAX COLLECTOR",4300,Revenue,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1025,"SENIOR LABOR RELATIONS REPRESENTATIVE, SFUSD",1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1026,"SENIOR LABOR RELATIONS REPRESENTATIVE,SFMTA",9500,MTA Operations,TRANSPORTATION
1027,SENIOR LAUNDRY WORKER,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1028,SENIOR LEGAL PROCESS CLERK,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1029,SR LIGHT RAIL VEH EQUIP ENG,9100,Street Transit,TRANSPORTATION
1029,SENIOR LIGHT RAIL VEHICLE EQUIPMENT ENGINEER,9100,Street Transit,TRANSPORTATION
1030,SENIOR MAINTENANCE CONTROLLER,7200,Supervisory,LABOR AND TRADES
1031,SENIOR MANAGEMENT ASSISTANT,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1032,"SENIOR MARRIAGE, FAMILY & CHILD COUNSELOR",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1032,"SR MARRIAGE, FAM & CLD CNSLR",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1033,SENIOR MATERIALS AND SUPPLIES SUPERVISOR,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1033,SENIOR MATERIALS AND SUPPLIES SUPERVISOR,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1034,SENIOR MEDICAL SOCIAL WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1035,SENIOR MEDICAL TRANSCRIBER TYPIST,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1035,SR MEDICAL TRANSCRIBER TYPIST,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1036,SENIOR MICROBIOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1036,CHIEF MICROBIOLOGIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1037,SENIOR MICROPHOTO/IMAGING TECHNICIAN,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1037,SR. MICROPHOTO/IMAGING TECH.,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1038,SENIOR MORGUE ATTENDANT,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1039,SENIOR MUSEUM PREPARATOR,3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1040,SENIOR MUSEUM REGISTRAR,3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1041,SENIOR OCCUPATIONAL THERAPIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1042,SENIOR OFFSET MACHINE OPERATOR,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1043,SENIOR OPERATIONS MANAGER,9100,Street Transit,TRANSPORTATION
1043,SR OPERS MGR,9100,Street Transit,TRANSPORTATION
1044,SENIOR PARKING CONTROL OFFICER,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
1045,SENIOR PARTS STOREKEEPER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1046,SENIOR PAYROLL AND PERSONNEL CLERK,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1047,SENIOR PERMIT AND CITATION CLERK,9500,MTA Operations,TRANSPORTATION
1047,SNR PERMIT AND CITATION CLERK,9500,MTA Operations,TRANSPORTATION
1048,SR PERSONAL PROPERTY AUDITOR,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1048,SENIOR PERSONAL PROPERTY AUDITOR,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1049,SENIOR PERSONNEL ANALYST,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1050,SENIOR PERSONNEL CLERK,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1051,SENIOR PHARMACY HELPER,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1052,SENIOR PHYSICAL THERAPIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1053,SENIOR PHYSICIAN SPECIALIST,2200,Medical and Dental,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1054,SENIOR PLAN CHECKER,6200,Public Safety Inspection,INSPECTION
1055,SENIOR PLUMBING INSPECTOR,6200,Public Safety Inspection,INSPECTION
1056,SENIOR PORTFOLIO MANAGER,1100,Administrative and Management,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1057,SENIOR POWER GENERATION TECHNICIAN,7400,Skilled Labor,LABOR AND TRADES
1057,SR POWER GENERATION TECH,7400,Skilled Labor,LABOR AND TRADES
1057,SENIOR RADIO TECHNICIAN,7400,Skilled Labor,LABOR AND TRADES
1058,SENIOR POWER HOUSE OPERATOR,7300,Journeyman Trade,LABOR AND TRADES
1059,"SENIOR PROPERTY MANAGER, PORT",9300,Port Commission,TRANSPORTATION
1060,SENIOR PSYCHIATRIC ORDERLY,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1061,SENIOR PUBLIC DEFENDERS INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
1062,SENIOR PURCHASER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1063,SENIOR REAL PROPERTY APPRAISER,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1064,SENIOR REAL PROPERTY OFFICER,4100,Property Administration,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
1065,SENIOR SOCIAL WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1066,SENIOR STATIONARY ENGINEER,7300,Journeyman Trade,LABOR AND TRADES
1067,"SENIOR STATIONARY ENGINEER, SEWAGE PLANT",7300,Journeyman Trade,LABOR AND TRADES
1067,"SR. STATIONARY ENG, SEW PLANT",7300,Journeyman Trade,LABOR AND TRADES
1068,"SENIOR STATIONARY ENGINEER, WATER TREATMENT PLANT",7300,Journeyman Trade,LABOR AND TRADES
1068,"SR STATNRY ENG, WTR TREAT PLNT",7300,Journeyman Trade,LABOR AND TRADES
1069,SENIOR STATISTICIAN,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1070,SENIOR STOREKEEPER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1071,SENIOR STREET INSPECTOR,6200,Public Safety Inspection,INSPECTION
1072,SENIOR STRUCTURAL ENGINEER,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1072,SENIOR ENGINEER,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
1073,"SR SPRV PROB OFC, JUV PROB",8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1073,"SENIOR SUPERVISING PROBATION OFFICER, JUVENILE PROBATION",8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1073,"SENIOR SUPERVISING PROBATION OFFICER, JUVENILE POU",8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
1074,"SENIOR SUPERVISING PROBATION OFFICER, JUVENILE PROBATION (SFERS)",8500,Probation and Parole,LEGAL PROTECTION AND DETENTION
1075,SENIOR SWIMMING INSTRUCTOR,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
1076,SENIOR TELEPHONE OPERATOR,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1077,SENIOR TESTING TECHNICIAN,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1078,SENIOR TRANSCRIBER TYPIST,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1079,SENIOR TRANSIT INFORMATION CLERK,9100,Street Transit,TRANSPORTATION
1079,SR TRANSIT INFORMATION CLERK,9100,Street Transit,TRANSPORTATION
1080,SENIOR TRANSIT TRAFFIC CHECKER,9100,Street Transit,TRANSPORTATION
1081,SENIOR UNIT CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1082,SENIOR WATER SERVICE INSPECTOR,7300,Journeyman Trade,LABOR AND TRADES
1083,SENIOR WATER SERVICES CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1084,SERGEANT III,0,Police Officer,"FIRE, POLICE"
1084,SERGEANT 2,0,Police Officer,"FIRE, POLICE"
1084,"SERGEANT, (POLICE DEPARTMENT)",0,Police Officer,"FIRE, POLICE"
1085,SERVICES AND SUPPLY ASSISTANT SUPERVISOR,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1086,SEWAGE TREATMENT PLANT SUPERINTENDENT,5100,Administrative,ENGINEERING AND PUBLIC WORKS 
1086,SEWAGE TREATMENT PLANT SUPT,5100,Administrative,ENGINEERING AND PUBLIC WORKS 
1087,SEWER MAINTENANCE WORKER,7400,Skilled Labor,LABOR AND TRADES
1088,SEWER REPAIR SUPERVISOR,7200,Supervisory,LABOR AND TRADES
1089,SEWER SERVICE WORKER,7400,Skilled Labor,LABOR AND TRADES
1090,SEWING TECHNICIAN,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1091,SHADE AND DRAPERY WORKER,7400,Skilled Labor,LABOR AND TRADES
1092,SHEET METAL SUPERVISOR I,9300,Port Commission,TRANSPORTATION
1093,SHEET METAL WORKER,7300,Journeyman Trade,LABOR AND TRADES
1094,SHEET METAL WRK SUPERVISOR 2,7200,Supervisory,LABOR AND TRADES
1094,SHEET METAL WORKER SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
1095,SHELTER OFFICE ASSISTANT SUPERVISOR,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1095,SHELTER OFFICE ASST SUPV,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1095,SHELTER OFFICE SUPERVISOR,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1096,SHELTER OFFICER SUPERVISOR,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1097,SHELTER SERVICE REPRESENTATIVE,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1097,SHELTER SERVICE REP,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
1098,SHELTER VETERINARIAN,2200,Medical and Dental,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1099,SHERIFF,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1100,SHERIFF (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1101,SHERIFF'S CADET,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1103,SHERIFF'S CAPTAIN (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1101,SHERIFF'S CAPTAIN,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1103,SHERIFF'S LIEUTENANT,8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1105,SHERIFF'S LIEUTENANT (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1108,SHERIFF'S SERGEANT,8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1108,SHERIFF'S SERGEANT (SFERS),8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
1101,SHERIFFS CADET,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1102,SHERIFFS CAPTAIN,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1104,SHERIFFS LIEUTENANT,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1106,SHERIFFS PROPERTY KEEPER,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1106,SHERIFF'S PROPERTY KEEPER,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1107,SHERIFFS SERGEANT,8300,Correction and Detention,LEGAL PROTECTION AND DETENTION
1109,SIGN WORKER,7400,Skilled Labor,LABOR AND TRADES
1110,SIGNAL AND SYSTEMS ENGINEER,9100,Street Transit,TRANSPORTATION
1111,SOCIAL WORK SPECIALIST,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1112,SOCIAL WORK SUPERVISOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1113,SOCIAL WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
1114,SOFT FLOOR COVERER,7300,Journeyman Trade,LABOR AND TRADES
1115,SOFT FLOOR COVERER SUPERVISOR,7300,Journeyman Trade,LABOR AND TRADES
1115,SOFT FLOOR COVERER SUPVR I,7300,Journeyman Trade,LABOR AND TRADES
1116,SPECIAL ASSISTANT 10,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1117,SPECIAL ASSISTANT 11,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1118,SPECIAL ASSISTANT 13,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1119,SPECIAL ASSISTANT 14,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1120,SPECIAL ASSISTANT 15,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1121,SPECIAL ASSISTANT 16,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1122,SPECIAL ASSISTANT 18,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1123,SPECIAL ASSISTANT 19,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1124,SPECIAL ASSISTANT 21,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1125,SPECIAL ASSISTANT 22,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1126,SPECIAL ASSISTANT 8,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1116,SPECIAL ASSISTANT I,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1117,SPECIAL ASSISTANT II,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1118,SPECIAL ASSISTANT III,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1119,SPECIAL ASSISTANT IV,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1120,SPECIAL ASSISTANT IX,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1121,SPECIAL ASSISTANT V,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1122,SPECIAL ASSISTANT VI,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1123,SPECIAL ASSISTANT VII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1124,SPECIAL ASSISTANT VIII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1125,SPECIAL ASSISTANT X,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1126,SPECIAL ASSISTANT XI,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1127,SPECIAL ASSISTANT XII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1128,SPECIAL ASSISTANT XIII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1129,SPECIAL ASSISTANT XIV,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1130,SPECIAL ASSISTANT XIX,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1131,SPECIAL ASSISTANT XV,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1132,SPECIAL ASSISTANT XVI,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1133,SPECIAL ASSISTANT XVII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1134,SPECIAL ASSISTANT XVIII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1135,SPECIAL ASSISTANT XX,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1136,SPECIAL ASSISTANT XXI,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1137,SPECIAL ASSISTANT XXII,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
1138,SPECIAL EXAMINER,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
